CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,
"8120","ACCT 200","1","Accounting Concepts","3","","Lec","MW","1600-1715","LUTR 170","Busila, Angela","7","Open",
"8121","ACCT 200","2","Accounting Concepts","3","","Lec","MWF","1100-1150","LUTR 347","Busila, Angela","3","Open",
"8123","ACCT 201","1","Prin of Account I: Financial","3","","Lec","MWF","1400-1450","LUTR 264","Cann-Tamakloe, Ralph","5","Open",
"8124","ACCT 201","2","Prin of Account I: Financial","3","","Lec","MW","1600-1715","LUTR 121","Carpenter, Cornell","4","Open",
"8126","ACCT 201","4","Prin of Account I: Financial","3","","Lec","MWF","0800-0850","LUTR 142","Lingenfelter, Gabriele","0","Closed",
"8127","ACCT 201","5","Prin of Account I: Financial","3","","Lec","MWF","0900-0950","LUTR 170","Lingenfelter, Gabriele","0","Closed",
"8130","ACCT 201","ON1","Prin of Account I: Financial","3","","Lec","MWF","1300-1350","SYN ","Paige, Vivian","0","Closed",
"8131","ACCT 201","ON2","Prin of Account I: Financial","3","","Lec","MWF","1400-1450","SYN ","Paige, Vivian","0","Closed",
"8132","ACCT 201","ON3","Prin of Account I: Financial","3","","Lec","MWF","1000-1050","SYN ","Paige, Vivian","0","Closed",
"8133","ACCT 201","ON4","Prin of Account I: Financial","3","","Lec","MWF","1100-1150","SYN ","Paige, Vivian","0","Closed",
"8125","ACCT 201","ON5","Prin of Account I: Financial","3","","Lec","MW","1800-1915","SYN ","Brooks, Abby-Gayle","0","Closed",
"8134","ACCT 202","1","Prin of Account II: Managerial","3","","Lec","TR","1630-1745","LUTR 139","Morris, Joseph","1","Open",
"8135","ACCT 202","2","Prin of Account II: Managerial","3","","Lec","TR","1800-1915","LUTR 139","Morris, Joseph","11","Open",
"9272","ACCT 202","3","Prin of Account II: Managerial","3","","Lec","MW","1600-1715","LUTR 139","Morris, Joseph","0","Closed",
"8136","ACCT 301","1","Intermediate Accounting I","3","","Lec","TR","1500-1615","LUTR 139","Frucot, Veronique","0","Closed",
"8137","ACCT 301","2","Intermediate Accounting I","3","","Lec","TR","1330-1445","LUTR 139","Frucot, Veronique","0","Closed",
"8138","ACCT 302","1","Intermediate Accounting II","3","","Lec","TR","1100-1215","MCM 114","Chung, Keun Ho","3","Open",
"8140","ACCT 401","1","Taxation","3","","Lec","MW","1800-1915","LUTR 121","Morris, Joseph","0","Closed",
"8141","ACCT 405","1","Auditing","3","","Lec","MWF","1100-1150","LUTR 242","Lingenfelter, Gabriele","0","Closed",
"9291","ACCT 451","1","Govt &amp; Nonprof Acctng &amp; Topics","3","","Lec","TR","0930-1045","LUTR 137","Frucot, Veronique","1","Open",
"9376","ACCT 499","1","IND ST: IFRS Reporting","3","","Ind","","","ARR ","Lingenfelter, Gabriele","0","Closed",
"9242","ACCT 502","1","Adv Tax Planning &amp; Research","3","","Lec","TR","1500-1615","LUTR 142","Bogenschneider, Bret","17","Open",
"9086","AMST 100","10","The American Experiment","3","  AIDE  ","Lec","TR","1800-1915","MCM 262","White, William","0","Closed",
"9087","AMST 100","11","The American Experiment","3","  AIDE  ","Lec","TR","1930-2045","MCM 262","White, William","2","Open",
"9077","AMST 100","1C","The American Experiment","3","  AIDE  ","Lec","MWF","1000-1050","LUTR 347","Kaufer Busch, Elizabeth","0","Closed",
"9078","AMST 100","2M","The American Experiment","3","  AIDE  ","Lec","MWF","1100-1150","LUTR 372","Kaufer Busch, Elizabeth","1","Open",
"9079","AMST 100","3M","The American Experiment","3","  AIDE  ","Lec","TR","1330-1445","FERG T132","White, Jonathan","0","Closed",
"9080","AMST 100","4M","The American Experiment","3","  AIDE  ","Lec","MWF","1300-1350","LUTR 121","Garmon, Frank","5","Open",
"9081","AMST 100","5C","The American Experiment","3","  AIDE  ","Lec","MWF","1200-1250","LUTR 264","Garmon, Frank","0","Closed",
"9082","AMST 100","6M","The American Experiment","3","  AIDE  ","Lec","MWF","1400-1450","LUTR 347","Colby, Robert","0","Closed",
"9083","AMST 100","7","The American Experiment","3","  AIDE  ","Lec","MWF","1500-1550","LUTR 242","Colby, Robert","0","Closed",
"9322","AMST 100","ON1","The American Experiment","3","  AIDE  ","Lec","MW","1930-2045","SYN ","Asalone, Ryan","0","Closed",
"9088","AMST 120","1C","Encounters w/ the Constitution","3","  AIDE","Lec","TR","1100-1215","LUTR 372","White, Jonathan","3","Open",
"9090","AMST 200","1","Evolution-American Experiment","3","  AIWT","Lec","TR","0930-1045","FORBES 3012","Morrison, Jeffry","0","Closed",
"9091","AMST 200","2","Evolution-American Experiment","3","  AIWT","Lec","TR","1330-1445","MCM 210","Morrison, Jeffry","1","Open",
"9092","AMST 300","1","The American Exp: Global Infl","3","  AIGM","Lec","TR","1800-1915","MCM 101","McCarthy, William","0","Closed",
"9258","AMST 340","1","America at Sea","3","","Lec","MW","1800-1915","MCM 362","Nucup, Marc","4","Open",
"9279","AMST 395","1","SPC TP: Music &amp; American Cultr","3","","Lec","TR","1630-1745","MCM 160","Morrison, Jeffry","0","Closed",
"9094","AMST 490","1","WI: Capstone Sem-Amer Studies","3","  WI","Lec","MW","1600-1715","MCM 362","Garmon, Frank","4","Open",
"9029","ANTH 200","ON1","Human Adaptation","3","  AINW","Lec","MWF","1000-1050","SYN ","Loy, Christopher","0","Closed",
"9030","ANTH 200","ON2","Human Adaptation","3","  AINW","Lec","MWF","1100-1150","SYN ","Loy, Christopher","0","Closed",
"9031","ANTH 203","1C","Cultural Anthropology","3","  AIGM","Lec","MWF","0900-0950","FRMN 201","Palmer, Seth","0","Closed",
"9032","ANTH 203","2","Cultural Anthropology","3","  AIGM","Lec","MWF","1000-1050","LUTR 121","Palmer, Seth","0","Closed",
"9033","ANTH 325","ON1","Food and Culture","3","  AIGM","Lec","TR","1100-1215","SYN ","Timmer, Andria","0","Closed",
"9034","ANTH 325","ON2","Food and Culture","3","  AIGM","Lec","TR","1330-1445","SYN ","Timmer, Andria","0","Closed",
"9035","ANTH 377","ON1","Gender and Power","3","  AIGM","Lec","TR","1630-1745","SYN ","Palmer, Seth","0","Closed",
"8921","ARAB 101","1","Beginning Arabic I","3","","Lec","MWF","1000-1050","MCM 310","Obeid, Diana","10","Open",
"8922","ARAB 101","2","Beginning Arabic I","3","","Lec","MWF","1200-1250","FORBES 2070E","Obeid, Diana","3","Open",
"8923","ARAB 201","1","Intermediate Arabic I","3","  LLFL","Lec","MWF","1300-1350","FORBES 2070D","Obeid, Diana","2","Open",
"8924","ARAB 201","2","Intermediate Arabic I","3","  LLFL","Lec","MWF","1400-1450","FORBES 2014","Obeid, Diana","6","Open",
"9323","BASN 231","1","Applied Music: Bassoon","1","","Lab","","","ARR ","Savige, David","0","Closed",
"9221","BCHM 414","ON1","Biochemistry I","3","","Lec","MWF","0800-0850","SYN ","Gruber, Todd","8","Open",
"9222","BCHM 414L","1","Biochemistry I Lab","1","","Lab","F","1300-1650","FORBES 1002","Thorsen, Amanda","15","Open",
"9223","BCHM 414L","2","Biochemistry I Lab","1","","Lab","M","1300-1650","FORBES 1002","Thorsen, Amanda","2","Open",
"8760","BIOL 107","ON1","General Biology I","3","  AINW","Lec","TR","1800-1915","SYN ","Crock, Forrest","0","Closed",
"8761","BIOL 109L","1","General Biology Laboratory","1","  AINW","Lab","M","1400-1550","FORBES 1027","Loftis, Jon","0","Closed",
"8762","BIOL 109L","2","General Biology Laboratory","1","  AINW","Lab","M","1600-1750","FORBES 1027","Loftis, Jon","0","Closed",
"8763","BIOL 109L","3","General Biology Laboratory","1","  AINW","Lab","M","1800-1950","FORBES 1027","Loftis, Jon","1","Open",
"8764","BIOL 109L","4","General Biology Laboratory","1","  AINW","Lab","M","2000-2150","FORBES 1027","Loftis, Jon","5","Open",
"8765","BIOL 109L","5","General Biology Laboratory","1","  AINW","Lab","T","1800-1950","FORBES 1027","Lundquist, Adam","1","Open",
"8766","BIOL 109L","6","General Biology Laboratory","1","  AINW","Lab","T","2000-2150","FORBES 1027","Lundquist, Adam","0","Closed",
"8767","BIOL 109L","7M","General Biology Laboratory","1","  AINW","Lab","R","2000-2150","FORBES 1027","Lundquist, Adam","10","Open",
"8768","BIOL 109L","8","General Biology Laboratory","1","  AINW","Lab","R","1800-1950","FORBES 1027","Lundquist, Adam","1","Open",
"9150","BIOL 113","1M","Topics in Medicine and Health","3","  AINW","Lec","MW","1800-1915","DSU 255","Treadwell, Michelle","12","Open",
"8769","BIOL 115","ON1","Tpcs in Ecology &amp; Environment","3","  AINW","Lec","MW","1600-1715","SYN ","Abraham, Barbara","5","Open",
"9159","BIOL 211","1M","Principles of Biology I","3","","Lec","TR","1100-1215","DSU 255","Brown, Gwynne","0","Closed",
"9160","BIOL 211","2M","Principles of Biology I","3","","Lec","MWF","1400-1450","FRMN T113","Burket, Jessica","1","Open",
"9161","BIOL 211","3M","Principles of Biology I","3","","Lec","MWF","1300-1350","FRMN T113","Burket, Jessica","4","Open",
"9162","BIOL 211","4R","Principles of Biology I","3","","Lec","MWF","0900-0950","FERG T132","Salazar, Anna","4","Open",
"9163","BIOL 211L","1F","Principles of Biology I Lab","1","","Lab","M","1800-2150","FORBES 1009","Sinclair, Kathryn","0","Closed",
"9164","BIOL 211L","2R","Principles of Biology I Lab","1","","Lab","T","1800-2150","FORBES 1009","Aguilar, Leah","2","Open",
"9165","BIOL 211L","3R","Principles of Biology I Lab","1","","Lab","R","1330-1720","FORBES 1009","Steele, Lauren","0","Closed",
"9166","BIOL 211L","4F","Principles of Biology I Lab","1","","Lab","W","1800-2150","FORBES 1009","Dorsey, Brittany","0","Closed",
"9168","BIOL 211L","6R","Principles of Biology I Lab","1","","Lab","R","1800-2150","FORBES 1009","Quintanilla, Ricardo","0","Closed",
"9169","BIOL 211L","ON1","Principles of Biology I Lab","1","","Lab","M","1300-1650","SYN ","Tombolato-Terzic, Denise","10","Open",
"8770","BIOL 212","1","Principles of Biology II","3","","Lec","TR","0930-1045","LUTR 121","Lattanzio, Matthew","6","Open",
"8772","BIOL 212","3","Principles of Biology II","3","","Lec","MWF","0800-0850","FORBES 2074","Burke, Russell","14","Open",
"8771","BIOL 212","ON1","Principles of Biology II","3","","Lec","TR","1100-1215","SYN ","Lattanzio, Matthew","0","Closed",
"8773","BIOL 212L","1","Principles of Biology II Lab","1","","Lab","T","1330-1720","FORBES 1002","Haymond, Shauna","4","Open",
"8774","BIOL 212L","2","Principles of Biology II Lab","1","","Lab","W","0900-1250","FORBES 1002","Haymond, Shauna","15","Open",
"8775","BIOL 212L","3","Principles of Biology II Lab","1","","Lab","R","1330-1720","FORBES 1002","Haymond, Shauna","6","Open",
"8776","BIOL 212L","4","Principles of Biology II Lab","1","","Lab","T","1330-1720","FORBES 1027","Sinclair, Kathryn","3","Open",
"8777","BIOL 212L","5","Principles of Biology II Lab","1","","Lab","W","1300-1650","FORBES 1027","Sinclair, Kathryn","1","Open",
"8779","BIOL 213","O1B","Principles in Biology III","3","","Lec","MWF","0900-0950","SYN ","Ruane, Lauren; Collar, David","3","Open",
"8780","BIOL 213","O2A","Principles in Biology III","3","","Lec","MWF","0900-0950","SYN ","Collar, David; Ruane, Lauren","0","Closed",
"8781","BIOL 213","O3B","Principles in Biology III","3","","Lec","MWF","1100-1150","SYN ","Steven, Janet; Burke, Russell","8","Open",
"8782","BIOL 213","O4A","Principles in Biology III","3","","Lec","MWF","1100-1150","SYN ","Burke, Russell; Steven, Janet","0","Closed",
"8785","BIOL 213L","3A","Principles of Biology III Lab","1","","Lab","R","1330-1720","FORBES 1039","Collar, David; Boycourt, Elizabeth","1","Open",
"8786","BIOL 213L","4A","Principles of Biology III Lab","1","","Lab","T","1330-1720","FORBES 1039","Collar, David; Boycourt, Elizabeth","2","Open",
"8787","BIOL 213L","5A","Principles of Biology III Lab","1","","Lab","R","0800-1150","FORBES 1039","Collar, David; Boycourt, Elizabeth","5","Open",
"8783","BIOL 213L","O1B","Principles of Biology III Lab","1","","Lab","T","1330-1720","SYN ","Ruane, Lauren; Ramey, Teri","2","Open",
"8784","BIOL 213L","O2B","Principles of Biology III Lab","1","","Lab","R","0800-1150","SYN ","Ruane, Lauren; Ramey, Teri","7","Open",
"9180","BIOL 301","ON1","Microbiology","3","","Lec","MWF","1000-1050","SYN ","Knies, Jennifer","1","Open",
"9181","BIOL 301","ON2","Microbiology","3","","Lec","MWF","1100-1150","SYN ","Knies, Jennifer","6","Open",
"9183","BIOL 301L","1","Microbiology Laboratory","1","","Lab","M","1300-1650","FORBES 1015","Guidicelli-Gadea, Lourdes","1","Open",
"9184","BIOL 301L","2","Microbiology Laboratory","1","","Lab","T","1330-1720","FORBES 1015","Guidicelli-Gadea, Lourdes","2","Open",
"9185","BIOL 301L","3","Microbiology Laboratory","1","","Lab","T","1800-2150","FORBES 1015","Guidicelli-Gadea, Lourdes","0","Closed",
"8789","BIOL 306","1","Environmental Conservation","3","","Lec","MWF","1000-1050","FORBES 3012","Atkinson, Robert","2","Open",
"8790","BIOL 306L","1","Environmental Conservation Lab","1","","Lab","W","1300-1650","FORBES 2051","Atkinson, Robert","3","Open",
"9186","BIOL 307","1","Cell Biology","3","","Lec","TR","0930-1045","DSU 255","Meighan, Christopher","0","Closed",
"9187","BIOL 307","2","Cell Biology","3","","Lec","TR","0800-0915","DSU 255","Meighan, Christopher","3","Open",
"9188","BIOL 307L","ON1","Cell Biology Laboratory","1","","Lab","W","1300-1650","SYN ","Tombolato-Terzic, Denise","1","Open",
"9189","BIOL 307L","ON2","Cell Biology Laboratory","1","","Lab","R","1330-1720","SYN ","Tombolato-Terzic, Denise","0","Closed",
"9190","BIOL 307L","ON3","Cell Biology Laboratory","1","","Lab","F","1300-1650","SYN ","Tombolato-Terzic, Denise","15","Open",
"8791","BIOL 310","1","Plant Systematics","4","","Lec","MWF","0800-0850","FORBES 3012","Steven, Janet","3","Open",
"8792","BIOL 310L","1","Plant Systematics Lab","0","","Lab","F","1300-1650","FORBES 1033","Steven, Janet","3","Open",
"9191","BIOL 313","ON1","Genetics","3","","Lec","TR","1800-1915","SYN ","Bogenpohl, James","30","Open",
"9192","BIOL 314","1","Human Anatomy/Physiology I","3","","Lec","TR","0800-0915","LUTR 347","Grau, Harold","5","Open",
"9193","BIOL 314","ON1","Human Anatomy/Physiology I","3","","Lec","TR","0930-1045","SYN ","Knight, William","1","Open",
"9194","BIOL 314","ON2","Human Anatomy/Physiology I","3","","Lec","TR","1100-1215","SYN ","Knight, William","1","Open",
"9195","BIOL 314L","1","Human Anatomy/Physiology I Lab","1","","Lab","R","1330-1720","FORBES 2056","Grau, Harold","9","Open",
"9196","BIOL 314L","2","Human Anatomy/Physiology I Lab","1","","Lab","W","1800-2150","FORBES 2056","Lord, Roxanne","2","Open",
"9197","BIOL 314L","3","Human Anatomy/Physiology I Lab","1","","Lab","M","1300-1650","FORBES 2056","Knight, William","0","Closed",
"9198","BIOL 314L","4","Human Anatomy/Physiology I Lab","1","","Lab","T","1330-1720","FORBES 2056","Lustig, Keith","0","Closed",
"9199","BIOL 314L","5","Human Anatomy/Physiology I Lab","1","","Lab","T","1800-2150","FORBES 2056","Lord, Roxanne","10","Open",
"9200","BIOL 314L","6","Human Anatomy/Physiology I Lab","1","","Lab","W","1300-1650","FORBES 2056","Knight, William","0","Closed",
"9130","BIOL 370","ON1","Macroevolution","3","","Lec","MWF","1200-1250","SYN ","Collar, David","0","Closed",
"9206","BIOL 391","10","WI: Junior Seminar","1","  WI","Lec","F","1100-1150","FORBES 2012","Salazar, Anna","0","Closed",
"9207","BIOL 391","11","WI: Junior Seminar","1","  WI","Lec","W","1000-1050","MCM 200B","Salazar, Anna","0","Closed",
"9208","BIOL 391","12","WI: Junior Seminar","1","  WI","Lec","W","1100-1150","MCM 200B","Salazar, Anna","0","Closed",
"8796","BIOL 391","4","WI: Junior Seminar","1","  WI","Lec","W","1000-1050","FORBES 2014","Burke, Russell","0","Closed",
"8797","BIOL 391","5","WI: Junior Seminar","1","  WI","Lec","M","1000-1050","FORBES 2014","Burke, Russell","0","Closed",
"8798","BIOL 391","6","WI: Junior Seminar","1","  WI","Lec","F","1000-1050","FORBES 2014","Burke, Russell","0","Closed",
"9203","BIOL 391","7","WI: Junior Seminar","1","  WI","Lec","M","1300-1350","FORBES 2012","Bogenpohl, James","0","Closed",
"9204","BIOL 391","8","WI: Junior Seminar","1","  WI","Lec","M","1400-1450","FORBES 2012","Bogenpohl, James","0","Closed",
"9205","BIOL 391","9","WI: Junior Seminar","1","  WI","Lec","M","1500-1550","FORBES 2012","Bogenpohl, James","0","Closed",
"8793","BIOL 391","ON1","WI: Junior Seminar","1","  WI","Lec","W","1100-1150","SYN ","Ruane, Lauren","0","Closed",
"8794","BIOL 391","ON2","WI: Junior Seminar","1","  WI","Lec","F","1100-1150","SYN ","Ruane, Lauren","0","Closed",
"8795","BIOL 391","ON3","WI: Junior Seminar","1","  WI","Lec","M","1100-1150","SYN ","Ruane, Lauren","2","Open",
"8799","BIOL 403","ON1","Marine Biology","3","","Lec","MWF","0900-0950","SYN ","Harwell, Heather","0","Closed",
"9219","BIOL 405","1","Disease Biology","3","","Lec","MWF","0900-0950","FORBES 1022","Grau, Harold","2","Open",
"8800","BIOL 407","1","General Ecology","4","","Lec","TR","1100-1215","FORBES 2074","Whiting, Gary","0","Closed",
"8801","BIOL 407L","1","General Ecology Laboratory","0","","Lab","R","1330-1720","FORBES 2051","Whiting, Gary","0","Closed",
"9220","BIOL 411","1","Immunology","3","","Lec","TR","1330-1445","FRMN T113","Brown, Gwynne","17","Open",
"9420","BIOL 423L","1","Human Donor Experience I","1 - 2","","Lab","","","ARR ","Lustig, Keith","0","Closed",
"9461","BIOL 423L","2","Human Donor Experience I","1 - 2","","Lab","","","ARR ","Lustig, Keith","0","Closed",
"8802","BIOL 445","1","Mammalogy","4","","Lec","MWF","1100-1150","FORBES 2074","Sherwin, Richard","0","Closed",
"8803","BIOL 445L","1","Mammalogy Lab","0","","Lab","M","1300-1650","FORBES 2043","Sherwin, Richard","0","Closed",
"8804","BIOL 465","ON1","Fish Biology","3","","Lec","TR","0930-1045","SYN ","Thompson, Jessica","2","Open",
"8805","BIOL 465L","1","Fish Biology Laboratory","1","","Lab","T","1330-1720","FORBES 2043","Thompson, Jessica","0","Closed",
"8806","BIOL 491","1","WI: Senior Seminar","1","  WI","Lec","M","1000-1050","FORBES 2012","Sherwin, Richard","0","Closed",
"9308","BIOL 491","10","WI: Senior Seminar","1","  WI","Lec","W","1700-1750","FORBES 2012","Dorsey, Brittany","0","Closed",
"8807","BIOL 491","2","WI: Senior Seminar","1","  WI","Lec","W","1000-1050","FORBES 2012","Sherwin, Richard","2","Open",
"8808","BIOL 491","3","WI: Senior Seminar","1","  WI","Lec","F","1000-1050","FORBES 2012","Sherwin, Richard","2","Open",
"9211","BIOL 491","4","WI: Senior Seminar","1","  WI","Lec","M","1000-1050","FORBES 2088","Grau, Harold","0","Closed",
"9212","BIOL 491","5","WI: Senior Seminar","1","  WI","Lec","W","1100-1150","FORBES 2088","Grau, Harold","4","Open",
"9213","BIOL 491","6","WI: Senior Seminar","1","  WI","Lec","W","1000-1050","FORBES 2088","Grau, Harold","3","Open",
"9215","BIOL 491","ON1","WI: Senior Seminar","1","  WI","Lec","F","1200-1250","SYN ","Knies, Jennifer","0","Closed",
"9214","BIOL 491","ON2","WI: Senior Seminar","1","  WI","Lec","M","1200-1250","SYN ","Knies, Jennifer","0","Closed",
"9216","BIOL 491","ON3","WI: Senior Seminar","1","  WI","Lec","W","1200-1250","SYN ","Knies, Jennifer","0","Closed",
"9423","BIOL 492","1","IND ST: Sea-Level Rise Effects","3","","Ind","","","ARR ","Atkinson, Robert","0","Closed",
"9453","BIOL 492","2","IND ST: UV &amp; Thermoregulation","3","","Ind","","","ARR ","Lattanzio, Matthew","0","Closed",
"9451","BIOL 492","ON1","IND ST: Avian Hatchling Identi","3","","Ind","","","ARR ","Ruane, Lauren","0","Closed",
"9300","BIOL 495","1","SPC TP: Advanced Exercise Phys","3","","Lec","MW","1800-1915","FORBES 2070E","Powell, Lisa","7","Open",
"9446","BIOL 496","1","PRT: Riverside Regional Med","3","","Pra","","","ARR ","Tombolato-Terzic, Denise","0","Closed",
"9452","BIOL 496","ON1","PRT: Wildlife Rehab Apprentice","2","","Pra","","","ARR ","Ruane, Lauren","0","Closed",
"9467","BIOL 499","1","IND ST: Predict Habitats Rare","3","","Ind","","","ARR ","Steven, Janet","0","Closed",
"9274","BTMG 010","1","First YR-BTMG Activity Course","0","","Fie","","","ARR ","Donaldson, William","0","Closed",
"9275","BTMG 020","1","Second YR-BTMG Activity Course","0","","Fie","","","ARR ","Donaldson, William","0","Closed",
"9276","BTMG 030","1","Third YR-BTMG Activity Course","0","","Fie","","","ARR ","Donaldson, William","0","Closed",
"9277","BTMG 040","1","Fourth YR-BTMG Activity Course","0","","Fie","","","ARR ","Donaldson, William","0","Closed",
"8143","BUSN 231","1","Applied Business Statistics","3","","Lec","MWF","1200-1250","LUTR 236","Bazzani, Phillip","0","Closed",
"8144","BUSN 231","2","Applied Business Statistics","3","","Lec","MWF","1300-1350","LUTR 236","Bazzani, Phillip","0","Closed",
"8145","BUSN 231","3","Applied Business Statistics","3","","Lec","MW","1800-1915","LUTR 258","Gibson, John","0","Closed",
"8146","BUSN 231","4","Applied Business Statistics","3","","Lec","MW","1930-2045","LUTR 105","Gibson, John","3","Open",
"8147","BUSN 231","5","Applied Business Statistics","3","","Lec","MW","1600-1715","LUTR 123","Kirac, Emre","2","Open",
"8148","BUSN 231","6","Applied Business Statistics","3","","Lec","TR","1500-1615","LUTR 123","Sixbey, Shannon","0","Closed",
"8149","BUSN 231","7","Applied Business Statistics","3","","Lec","TR","1630-1745","LUTR 258","Sixbey, Shannon","0","Closed",
"8189","BUSN 276L","1","Software Applctn for Business","2","","Lab","M","1800-2000","MCM 110","Dougherty, Janna","0","Closed",
"8192","BUSN 276L","4","Software Applctn for Business","2","","Lab","T","1800-2000","LUTR 105","Kilgore, Jason","0","Closed",
"8193","BUSN 276L","5","Software Applctn for Business","2","","Lab","T","2000-2200","FORBES 2090","Kilgore, Jason","0","Closed",
"8190","BUSN 276L","ON1","Software Applctn for Business","2","","Lab","R","1800-2000","SYN ","McGregor, Andrew","0","Closed",
"8191","BUSN 276L","ON2","Software Applctn for Business","2","","Lab","R","2000-2200","SYN ","McGregor, Andrew","0","Closed",
"8151","BUSN 300","2","Organizational Behavior","3","","Lec","MWF","1000-1050","LUTR 376","Schwartz, Shoshana","0","Closed",
"8153","BUSN 300","4","Organizational Behavior","3","","Lec","MWF","1400-1450","LUTR 121","Schwartz, Shoshana","0","Closed",
"8154","BUSN 300","5","Organizational Behavior","3","","Lec","MWF","0900-0950","LUTR 376","Schwartz, Shoshana","0","Closed",
"8150","BUSN 300","ON1","Organizational Behavior","3","","Lec","MWF","0800-0850","SYN ","Hettche, Matthew","0","Closed",
"9262","BUSN 302","1","Business Law for the Arts","3","","Lec","TR","0930-1045","MCM 160","Aman, Rebecca","3","Open",
"8155","BUSN 303","1","Fundamentals of Business","3","","Lec","MWF","1000-1050","LUTR 264","Bazzani, Phillip","0","Closed",
"8156","BUSN 303","2","Fundamentals of Business","3","","Lec","MWF","1400-1450","LUTR 139","McGreevy, Priscilla","0","Closed",
"8157","BUSN 303","3","Fundamentals of Business","3","","Lec","MWF","1500-1550","LUTR 139","McGreevy, Priscilla","0","Closed",
"8158","BUSN 304","1","Operations Management","3","","Lec","TR","0930-1045","FRMN 201","Hasbrouck, Robert","0","Closed",
"8159","BUSN 304","2","Operations Management","3","","Lec","TR","1100-1215","FRMN 201","Hasbrouck, Robert","0","Closed",
"8160","BUSN 304","3","Operations Management","3","","Lec","TR","1330-1445","LUTR 347","Hasbrouck, Robert","0","Closed",
"8161","BUSN 304","ON1","Operations Management","3","","Lec","TR","1800-1915","SYN ","Riha, Raymond","0","Closed",
"8163","BUSN 305","2","Introduction to Data Analytics","3","","Lec","TR","0930-1045","LUTR 123","Kirac, Emre","0","Closed",
"8164","BUSN 305","3","Introduction to Data Analytics","3","","Lec","TR","1330-1445","LUTR 123","Kirac, Emre","1","Open",
"8162","BUSN 305","ON1","Introduction to Data Analytics","3","","Lec","R","1800-2045","SYN ","Lamprecht, Donna","0","Closed",
"9273","BUSN 305","ON2","Introduction to Data Analytics","3","","Lec","T","1800-2045","SYN ","Lamprecht, Donna","0","Closed",
"8167","BUSN 311","2","Marketing Management","3","","Lec","MWF","0900-0950","LUTR 139","McGreevy, Priscilla","0","Closed",
"8168","BUSN 311","3","Marketing Management","3","","Lec","MWF","1400-1450","MCM 262","Scrofani, Lydia","0","Closed",
"8169","BUSN 311","4","Marketing Management","3","","Lec","MWF","1000-1050","MCM 162","Scrofani, Lydia","0","Closed",
"8170","BUSN 311","5","Marketing Management","3","","Lec","MWF","1100-1150","MCM 160","Scrofani, Lydia","0","Closed",
"8165","BUSN 311","ON1","Marketing Management","3","","Lec","TR","1330-1445","SYN ","Kim, Dae-Hee","0","Closed",
"8171","BUSN 323","1","Corporate Finance","3","","Lec","TR","1330-1445","FORBES 2070D","Ji, Xiuqing; Guha, Sanjib","0","Closed",
"8172","BUSN 323","2","Corporate Finance","3","","Lec","TR","1500-1615","FORBES 2074","Ji, Xiuqing; Guha, Sanjib","0","Closed",
"8175","BUSN 323","5","Corporate Finance","3","","Lec","MWF","1100-1150","LUTR 123","Rahim, Niazur","0","Closed",
"8173","BUSN 323","ON1","Corporate Finance","3","","Lec","MWF","0900-0950","SYN ","Mella-Barahona, Javier","0","Closed",
"8174","BUSN 323","ON2","Corporate Finance","3","","Lec","MWF","1200-1250","SYN ","Mella-Barahona, Javier","0","Closed",
"8176","BUSN 351","1","Business Law I","3","","Lec","TR","1630-1745","LUTR 137","Edgar, Frank","0","Closed",
"8179","BUSN 351","ON1","Business Law I","3","","Lec","TR","0930-1045","SYN ","Bogenschneider, Bret","0","Closed",
"8180","BUSN 351","ON2","Business Law I","3","","Lec","TR","1100-1215","SYN ","Bogenschneider, Bret","0","Closed",
"8177","BUSN 351","ON3","Business Law I","3","","Lec","TR","1330-1445","SYN ","Ficht, Linda","1","Open",
"8178","BUSN 351","ON4","Business Law I","3","","Lec","TR","1500-1615","SYN ","Ficht, Linda","0","Closed",
"8181","BUSN 370","1","Acct Info Sys &amp; Data Analytics","3","","Lec","TR","1330-1445","LUTR 109","Chung, Keun Ho","0","Closed",
"8182","BUSN 370","2","Acct Info Sys &amp; Data Analytics","3","","Lec","TR","1630-1745","LUTR 109","Chung, Keun Ho","2","Open",
"8184","BUSN 418","2","Strategic Management","3","","Lec","MWF","1300-1350","LUTR 372","Walker, Scott","0","Closed",
"8185","BUSN 418","3","Strategic Management","3","","Lec","MWF","0800-0850","LUTR 242","Walker, Scott","1","Open",
"8186","BUSN 418","4","Strategic Management","3","","Lec","MWF","0900-0950","LUTR 242","Walker, Scott","0","Closed",
"8187","BUSN 418","5","Strategic Management","3","","Lec","MWF","1200-1250","LUTR 121","Walker, Scott","0","Closed",
"8188","BUSN 448","ON1","Enterprise Management","3","","Lec","TR","0800-0915","SYN ","Martinette, Louis","4","Open",
"9378","CELL 131","ON1","Applied Music: Cello","1","","Lab","","","ARR ","Phillips, Rebecca","0","Closed",
"9324","CELL 231","ON1","Applied Music: Cello","1","","Lab","","","ARR ","Phillips, Rebecca","0","Closed",
"9146","CHEM 103","ON1","Introductory Chemistry I","3","  AINW","Lec","TR","1330-1445","SYN ","Webb, Lisa","0","Closed",
"9147","CHEM 103L","1","Introductory Chemistry Lab I","1","  AINW","Lab","M","0800-1050","FORBES 3009","Okumu, Antony","12","Open",
